Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,11.0,11,17.0,,+1 Lap,0.0,52.0,13.0,0 days 00:01:25.410000,0 days 00:01:25.618000,,2015,12,Italian Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,12.0,12,20.0,,+1 Lap,0.0,52.0,20.0,,,,2015,12,Italian Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,13.0,13,17.0,,+1 Lap,0.0,52.0,12.0,0 days 00:01:25.121000,0 days 00:01:24.898000,,2015,12,Italian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,14.0,14,15.0,,+1 Lap,0.0,52.0,16.0,0 days 00:01:26.058000,,,2015,12,Italian Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,15.0,15,13.0,,+2 Laps,0.0,51.0,18.0,0 days 00:01:27.731000,,,2015,12,Italian Grand Prix
98,MER,merhi,Manor Marussia,manor,Roberto,Merhi,Roberto Merhi,16.0,16,14.0,,+2 Laps,0.0,51.0,19.0,0 days 00:01:27.912000,,,2015,12,Italian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,17.0,17,4.0,,+3 Laps,0.0,50.0,4.0,0 days 00:01:24.609000,0 days 00:01:23.864000,0 days 00:01:23.703000,2015,12,Italian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,18.0,18,16.0,,+6 Laps,0.0,47.0,17.0,0 days 00:01:26.154000,,,2015,12,Italian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,19.0,R,8.0,,Collision damage,0.0,1.0,8.0,0 days 00:01:25.144000,0 days 00:01:24.448000,0 days 00:01:25.054000,2015,12,Italian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,20.0,R,10.0,,Collision damage,0.0,1.0,11.0,0 days 00:01:25.429000,0 days 00:01:24.525000,,2015,12,Italian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,1.0,1,1.0,0 days 02:01:22.118000,Finished,25.0,61.0,1.0,0 days 00:01:46.017000,0 days 00:01:44.743000,0 days 00:01:43.885000,2015,13,Singapore Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,2.0,2,2.0,0 days 00:00:01.478000,Finished,18.0,61.0,2.0,0 days 00:01:46.166000,0 days 00:01:45.291000,0 days 00:01:44.428000,2015,13,Singapore Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,3.0,3,3.0,0 days 00:00:17.154000,Finished,15.0,61.0,3.0,0 days 00:01:46.467000,0 days 00:01:45.140000,0 days 00:01:44.667000,2015,13,Singapore Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,4.0,4,6.0,0 days 00:00:24.720000,Finished,12.0,61.0,6.0,0 days 00:01:46.201000,0 days 00:01:45.653000,0 days 00:01:45.415000,2015,13,Singapore Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,5.0,5,7.0,0 days 00:00:34.204000,Finished,10.0,61.0,7.0,0 days 00:01:46.231000,0 days 00:01:45.887000,0 days 00:01:45.676000,2015,13,Singapore Grand Prix
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,6.0,6,4.0,0 days 00:00:35.508000,Finished,8.0,61.0,4.0,0 days 00:01:45.340000,0 days 00:01:44.979000,0 days 00:01:44.745000,2015,13,Singapore Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,13.0,0 days 00:00:50.836000,Finished,6.0,61.0,13.0,0 days 00:01:46.576000,0 days 00:01:46.385000,,2015,13,Singapore Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,8.0,8,8.0,0 days 00:00:51.450000,Finished,4.0,61.0,8.0,0 days 00:01:46.483000,0 days 00:01:45.635000,0 days 00:01:45.798000,2015,13,Singapore Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,9.0,9,14.0,0 days 00:00:52.860000,Finished,2.0,61.0,14.0,0 days 00:01:46.465000,0 days 00:01:46.894000,,2015,13,Singapore Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,10.0,10,16.0,0 days 00:01:30.045000,Finished,1.0,61.0,16.0,0 days 00:01:46.965000,,,2015,13,Singapore Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,11.0,11,17.0,0 days 00:01:37.507000,Finished,0.0,61.0,17.0,0 days 00:01:47.088000,,,2015,13,Singapore Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,12.0,12,18.0,0 days 00:01:37.718000,Finished,0.0,61.0,18.0,0 days 00:01:47.323000,,,2015,13,Singapore Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,13.0,13,10.0,,Tyre,0.0,59.0,10.0,0 days 00:01:46.860000,0 days 00:01:45.805000,0 days 00:01:46.413000,2015,13,Singapore Grand Prix
53,RSS,rossi,Manor Marussia,manor,Alexander,Rossi,Alexander Rossi,14.0,14,20.0,,+2 Laps,0.0,59.0,20.0,0 days 00:01:51.523000,,,2015,13,Singapore Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,15.0,15,19.0,,+2 Laps,0.0,59.0,19.0,0 days 00:01:51.021000,,,2015,13,Singapore Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,16.0,R,15.0,,Gearbox,0.0,52.0,15.0,0 days 00:01:45.891000,0 days 00:01:47.019000,,2015,13,Singapore Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,17.0,R,12.0,,Gearbox,0.0,33.0,12.0,0 days 00:01:46.600000,0 days 00:01:46.328000,,2015,13,Singapore Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,18.0,R,5.0,,Throttle,0.0,32.0,5.0,0 days 00:01:45.765000,0 days 00:01:45.650000,0 days 00:01:45.300000,2015,13,Singapore Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,19.0,R,9.0,,Gearbox,0.0,30.0,9.0,0 days 00:01:46.879000,0 days 00:01:45.701000,0 days 00:01:46.077000,2015,13,Singapore Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,20.0,R,11.0,,Collision,0.0,12.0,11.0,0 days 00:01:46.669000,0 days 00:01:46.305000,,2015,13,Singapore Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,2.0,0 days 01:28:06.508000,Finished,25.0,53.0,2.0,0 days 00:01:32.844000,0 days 00:01:32.789000,0 days 00:01:32.660000,2015,14,Japanese Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,1.0,0 days 00:00:18.964000,Finished,18.0,53.0,1.0,0 days 00:01:33.015000,0 days 00:01:32.632000,0 days 00:01:32.584000,2015,14,Japanese Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,4.0,0 days 00:00:20.850000,Finished,15.0,53.0,4.0,0 days 00:01:34.431000,0 days 00:01:33.844000,0 days 00:01:33.245000,2015,14,Japanese Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,6.0,0 days 00:00:33.768000,Finished,12.0,53.0,6.0,0 days 00:01:34.171000,0 days 00:01:33.361000,0 days 00:01:33.347000,2015,14,Japanese Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,5.0,5,3.0,0 days 00:00:36.746000,Finished,10.0,53.0,3.0,0 days 00:01:34.326000,0 days 00:01:33.416000,0 days 00:01:33.024000,2015,14,Japanese Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,6.0,6,13.0,0 days 00:00:55.559000,Finished,8.0,53.0,11.0,0 days 00:01:35.328000,0 days 00:01:34.390000,,2015,14,Japanese Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,7.0,7,8.0,0 days 00:01:12.298000,Finished,6.0,53.0,8.0,0 days 00:01:34.398000,0 days 00:01:34.278000,0 days 00:01:33.967000,2015,14,Japanese Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,8.0,8,11.0,0 days 00:01:13.575000,Finished,4.0,53.0,13.0,0 days 00:01:34.796000,0 days 00:01:34.497000,,2015,14,Japanese Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,9.0,9,17.0,0 days 00:01:35.315000,Finished,2.0,53.0,15.0,0 days 00:01:34.522000,,,2015,14,Japanese Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,10.0,10,10.0,,+1 Lap,1.0,52.0,12.0,0 days 00:01:34.873000,0 days 00:01:34.453000,,2015,14,Japanese Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,11.0,11,12.0,,+1 Lap,0.0,52.0,14.0,0 days 00:01:35.467000,0 days 00:01:34.785000,,2015,14,Japanese Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,12.0,12,9.0,,+1 Lap,0.0,52.0,9.0,0 days 00:01:35.001000,0 days 00:01:34.174000,,2015,14,Japanese Grand Prix
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,13.0,13,20.0,,+1 Lap,0.0,52.0,10.0,0 days 00:01:34.646000,0 days 00:01:34.201000,,2015,14,Japanese Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,14.0,14,15.0,,+1 Lap,0.0,52.0,17.0,0 days 00:01:35.673000,,,2015,14,Japanese Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,15.0,15,7.0,,+1 Lap,0.0,52.0,7.0,0 days 00:01:34.399000,0 days 00:01:34.153000,0 days 00:01:33.497000,2015,14,Japanese Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,16.0,16,14.0,,+1 Lap,0.0,52.0,16.0,0 days 00:01:35.664000,,,2015,14,Japanese Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,17.0,17,5.0,,+2 Laps,0.0,51.0,5.0,0 days 00:01:34.744000,0 days 00:01:33.377000,0 days 00:01:33.337000,2015,14,Japanese Grand Prix
53,RSS,rossi,Manor Marussia,manor,Alexander,Rossi,Alexander Rossi,18.0,18,19.0,,+2 Laps,0.0,51.0,20.0,0 days 00:01:47.114000,,,2015,14,Japanese Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,19.0,19,18.0,,+3 Laps,0.0,50.0,19.0,0 days 00:01:38.783000,,,2015,14,Japanese Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,20.0,R,16.0,,Retired,0.0,49.0,18.0,0 days 00:01:35.760000,,,2015,14,Japanese Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,2.0,0 days 01:37:11.024000,Finished,25.0,53.0,2.0,0 days 00:01:38.558000,0 days 00:01:37.672000,0 days 00:01:37.433000,2015,15,Russian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,2.0,2,4.0,0 days 00:00:05.953000,Finished,18.0,53.0,4.0,0 days 00:01:38.598000,0 days 00:01:38.402000,0 days 00:01:37.965000,2015,15,Russian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,3.0,3,7.0,0 days 00:00:28.918000,Finished,15.0,53.0,7.0,0 days 00:01:39.617000,0 days 00:01:38.914000,0 days 00:01:38.691000,2015,15,Russian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,4.0,4,15.0,0 days 00:00:38.831000,Finished,12.0,53.0,15.0,0 days 00:01:38.926000,0 days 00:01:39.895000,,2015,15,Russian Grand Prix
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,5.0,5,11.0,0 days 00:00:47.566000,Finished,10.0,53.0,11.0,0 days 00:01:39.580000,0 days 00:01:39.214000,,2015,15,Russian Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,6.0,6,12.0,0 days 00:00:56.508000,Finished,8.0,53.0,12.0,0 days 00:01:40.042000,0 days 00:01:39.323000,,2015,15,Russian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,7.0,7,14.0,0 days 00:01:01.088000,Finished,6.0,53.0,14.0,0 days 00:01:39.724000,0 days 00:01:39.811000,,2015,15,Russian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,8.0,8,5.0,0 days 00:01:12.358000,Finished,4.0,53.0,5.0,0 days 00:01:39.207000,0 days 00:01:38.224000,0 days 00:01:38.348000,2015,15,Russian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,9.0,9,13.0,0 days 00:01:19.467000,Finished,2.0,53.0,13.0,0 days 00:01:39.739000,0 days 00:01:39.763000,,2015,15,Russian Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,10.0,10,9.0,0 days 00:01:28.424000,Finished,1.0,53.0,9.0,0 days 00:01:39.411000,0 days 00:01:39.119000,0 days 00:01:38.924000,2015,15,Russian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,11.0,11,19.0,0 days 00:01:31.210000,Finished,0.0,53.0,16.0,0 days 00:01:40.144000,,,2015,15,Russian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,12.0,12,3.0,,Collision,0.0,52.0,3.0,0 days 00:01:38.448000,0 days 00:01:38.194000,0 days 00:01:37.912000,2015,15,Russian Grand Prix
98,MER,merhi,Manor Marussia,manor,Roberto,Merhi,Roberto Merhi,13.0,13,18.0,,+1 Lap,0.0,52.0,19.0,0 days 00:01:43.804000,,,2015,15,Russian Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,14.0,14,17.0,,+2 Laps,0.0,51.0,18.0,0 days 00:01:43.693000,,,2015,15,Russian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,15.0,15,10.0,,Suspension,0.0,47.0,10.0,0 days 00:01:39.574000,0 days 00:01:39.005000,0 days 00:01:39.728000,2015,15,Russian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,16.0,R,20.0,,Brakes,0.0,45.0,,,,,2015,15,Russian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,17.0,R,8.0,,Accident,0.0,11.0,8.0,0 days 00:01:39.056000,0 days 00:01:38.754000,0 days 00:01:38.787000,2015,15,Russian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,18.0,R,1.0,,Throttle,0.0,7.0,1.0,0 days 00:01:38.343000,0 days 00:01:37.500000,0 days 00:01:37.113000,2015,15,Russian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,19.0,R,6.0,,Collision,0.0,0.0,6.0,0 days 00:01:39.250000,0 days 00:01:38.727000,0 days 00:01:38.659000,2015,15,Russian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,20.0,R,17.0,,Collision,0.0,0.0,17.0,0 days 00:01:40.660000,,,2015,15,Russian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,2.0,0 days 01:50:52.703000,Finished,25.0,56.0,2.0,0 days 00:01:56.871000,0 days 00:01:56.929000,,2015,16,United States Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,1.0,0 days 00:00:02.850000,Finished,18.0,56.0,1.0,0 days 00:01:56.671000,0 days 00:01:56.824000,,2015,16,United States Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,13.0,0 days 00:00:03.381000,Finished,15.0,56.0,5.0,0 days 00:02:00.950000,0 days 00:01:58.596000,,2015,16,United States Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,4.0,4,8.0,0 days 00:00:22.359000,Finished,12.0,56.0,10.0,0 days 00:01:58.689000,0 days 00:02:00.199000,,2015,16,United States Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,5.0,5,5.0,0 days 00:00:24.413000,Finished,10.0,56.0,6.0,0 days 00:01:59.264000,0 days 00:01:59.210000,,2015,16,United States Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,6.0,6,11.0,0 days 00:00:28.058000,Finished,8.0,56.0,14.0,0 days 00:02:00.261000,0 days 00:02:01.193000,,2015,16,United States Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,7.0,7,20.0,0 days 00:00:30.619000,Finished,6.0,56.0,20.0,0 days 00:02:07.304000,,,2015,16,United States Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,8.0,8,12.0,0 days 00:00:32.273000,Finished,4.0,56.0,15.0,0 days 00:02:00.844000,0 days 00:02:01.604000,,2015,16,United States Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,9.0,9,15.0,0 days 00:00:40.257000,Finished,2.0,56.0,17.0,0 days 00:02:03.194000,,,2015,16,United States Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,10.0,10,3.0,0 days 00:00:53.371000,Finished,1.0,56.0,3.0,0 days 00:01:56.495000,0 days 00:01:57.969000,,2015,16,United States Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,11.0,11,9.0,0 days 00:00:54.816000,Finished,0.0,56.0,11.0,0 days 00:01:59.704000,0 days 00:02:00.265000,,2015,16,United States Grand Prix
53,RSS,rossi,Manor Marussia,manor,Alexander,Rossi,Alexander Rossi,12.0,12,17.0,0 days 00:01:15.277000,Finished,0.0,56.0,18.0,0 days 00:02:04.176000,,,2015,16,United States Grand Prix
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,13.0,R,4.0,,Accident,0.0,41.0,4.0,0 days 00:01:57.640000,0 days 00:01:58.434000,,2015,16,United States Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,14.0,R,6.0,,Accident,0.0,35.0,7.0,0 days 00:01:58.325000,0 days 00:01:59.333000,,2015,16,United States Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,R,14.0,,Retired,0.0,25.0,16.0,0 days 00:02:02.212000,,,2015,16,United States Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,16.0,R,18.0,,Brake duct,0.0,25.0,8.0,0 days 00:01:58.198000,0 days 00:01:59.703000,,2015,16,United States Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,17.0,R,7.0,,Retired,0.0,23.0,9.0,0 days 00:02:00.902000,0 days 00:01:59.999000,,2015,16,United States Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,18.0,R,10.0,,Retired,0.0,10.0,13.0,0 days 00:02:00.236000,0 days 00:02:00.595000,,2015,16,United States Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,19.0,R,16.0,,Retired,0.0,5.0,12.0,0 days 00:01:59.569000,0 days 00:02:00.334000,,2015,16,United States Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,20.0,R,19.0,,Retired,0.0,1.0,19.0,0 days 00:02:04.526000,,,2015,16,United States Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:42:35.038000,Finished,25.0,71.0,1.0,0 days 00:01:20.436000,0 days 00:01:20.053000,0 days 00:01:19.480000,2015,17,Mexican Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,2.0,0 days 00:00:01.954000,Finished,18.0,71.0,2.0,0 days 00:01:20.808000,0 days 00:01:19.829000,0 days 00:01:19.668000,2015,17,Mexican Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,3.0,3,6.0,0 days 00:00:14.592000,Finished,15.0,71.0,6.0,0 days 00:01:20.817000,0 days 00:01:20.458000,0 days 00:01:20.448000,2015,17,Mexican Grand Prix
26,KVY,kvyat,Red Bull,red_bull,Daniil,Kvyat,Daniil Kvyat,4.0,4,4.0,0 days 00:00:16.572000,Finished,12.0,71.0,4.0,0 days 00:01:20.826000,0 days 00:01:20.490000,0 days 00:01:20.398000,2015,17,Mexican Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,5.0,5,5.0,0 days 00:00:19.682000,Finished,10.0,71.0,5.0,0 days 00:01:21.166000,0 days 00:01:20.783000,0 days 00:01:20.399000,2015,17,Mexican Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,6.0,6,7.0,0 days 00:00:21.493000,Finished,8.0,71.0,7.0,0 days 00:01:21.379000,0 days 00:01:20.642000,0 days 00:01:20.567000,2015,17,Mexican Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,7.0,7,10.0,0 days 00:00:25.860000,Finished,6.0,71.0,10.0,0 days 00:01:21.315000,0 days 00:01:20.935000,0 days 00:01:20.788000,2015,17,Mexican Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,9.0,0 days 00:00:34.343000,Finished,4.0,71.0,9.0,0 days 00:01:20.966000,0 days 00:01:20.669000,0 days 00:01:20.716000,2015,17,Mexican Grand Prix
33,VER,max_verstappen,Toro Rosso,toro_rosso,Max,Verstappen,Max Verstappen,9.0,9,8.0,0 days 00:00:35.229000,Finished,2.0,71.0,8.0,0 days 00:01:20.995000,0 days 00:01:20.894000,0 days 00:01:20.710000,2015,17,Mexican Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,10.0,10,12.0,0 days 00:00:37.934000,Finished,1.0,71.0,12.0,0 days 00:01:21.577000,0 days 00:01:21.038000,,2015,17,Mexican Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,11.0,11,13.0,0 days 00:00:38.538000,Finished,0.0,71.0,13.0,0 days 00:01:21.520000,0 days 00:01:21.261000,,2015,17,Mexican Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,12.0,12,14.0,0 days 00:00:40.180000,Finished,0.0,71.0,14.0,0 days 00:01:21.299000,0 days 00:01:21.544000,,2015,17,Mexican Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,13.0,13,11.0,0 days 00:00:48.772000,Finished,0.0,71.0,11.0,0 days 00:01:20.960000,0 days 00:01:20.942000,,2015,17,Mexican Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,14.0,14,20.0,0 days 00:00:49.214000,Finished,0.0,71.0,20.0,,,,2015,17,Mexican Grand Prix
53,RSS,rossi,Manor Marussia,manor,Alexander,Rossi,Alexander Rossi,15.0,15,16.0,,+2 Laps,0.0,69.0,18.0,0 days 00:01:24.136000,,,2015,17,Mexican Grand Prix
28,STE,stevens,Manor Marussia,manor,Will,Stevens,Will Stevens,16.0,16,17.0,,+2 Laps,0.0,69.0,19.0,0 days 00:01:24.386000,,,2015,17,Mexican Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,17.0,R,15.0,,Brakes,0.0,57.0,17.0,0 days 00:01:21.788000,,,2015,17,Mexican Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,18.0,R,3.0,,Accident,0.0,50.0,3.0,0 days 00:01:20.503000,0 days 00:01:20.045000,0 days 00:01:19.850000,2015,17,Mexican Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,19.0,R,19.0,,Collision,0.0,21.0,15.0,0 days 00:01:21.422000,0 days 00:01:22.494000,,2015,17,Mexican Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,20.0,R,18.0,,Retired,0.0,1.0,16.0,0 days 00:01:21.779000,,,2015,17,Mexican Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:31:09.090000,Finished,25.0,71.0,1.0,0 days 00:01:11.746000,0 days 00:01:12.213000,0 days 00:01:11.282000,2015,18,Brazilian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,2.0,0 days 00:00:07.756000,Finished,18.0,71.0,2.0,0 days 00:01:11.682000,0 days 00:01:11.665000,0 days 00:01:11.360000,2015,18,Brazilian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,3.0,0 days 00:00:14.244000,Finished,15.0,71.0,3.0,0 days 00:01:12.240000,0 days 00:01:11.928000,0 days 00:01:11.804000,2015,18,Brazilian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,4.0,0 days 00:00:47.543000,Finished,12.0,71.0,5.0,0 days 00:01:12.185000,0 days 00:01:12.243000,0 days 00:01:12.144000,2015,18,Brazilian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,5.0,5,7.0,,+1 Lap,10.0,70.0,4.0,0 days 00:01:12.934000,0 days 00:01:12.374000,0 days 00:01:12.085000,2015,18,Brazilian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,6.0,6,5.0,,+1 Lap,8.0,70.0,6.0,0 days 00:01:12.595000,0 days 00:01:12.485000,0 days 00:01:12.265000,2015,18,Brazilian Grand Prix
