Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,11.0,11,11.0,0 days 00:01:08.169000,Finished,0.0,70.0,12.0,0 days 00:01:26.027000,0 days 00:01:25.136000,,2014,11,Hungarian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,12.0,12,21.0,0 days 00:01:18.465000,Finished,0.0,70.0,10.0,0 days 00:01:26.578000,0 days 00:01:24.585000,,2014,11,Hungarian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,13.0,13,20.0,0 days 00:01:24.024000,Finished,0.0,70.0,22.0,,,,2014,11,Hungarian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,14.0,14,10.0,,+1 Lap,0.0,69.0,11.0,0 days 00:01:25.361000,0 days 00:01:24.706000,,2014,11,Hungarian Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,15.0,15,15.0,,+1 Lap,0.0,69.0,16.0,0 days 00:01:26.728000,0 days 00:01:27.419000,,2014,11,Hungarian Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,16.0,16,18.0,,+1 Lap,0.0,69.0,19.0,0 days 00:01:27.819000,,,2014,11,Hungarian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,17.0,R,13.0,,Retired,0.0,33.0,14.0,0 days 00:01:25.709000,0 days 00:01:25.260000,,2014,11,Hungarian Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,18.0,R,17.0,,Retired,0.0,26.0,18.0,0 days 00:01:27.139000,,,2014,11,Hungarian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,19.0,R,12.0,,Accident,0.0,23.0,13.0,0 days 00:01:25.910000,0 days 00:01:25.211000,,2014,11,Hungarian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,20.0,R,9.0,,Accident,0.0,16.0,9.0,0 days 00:01:26.149000,0 days 00:01:24.647000,0 days 00:01:24.775000,2014,11,Hungarian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,21.0,R,14.0,,Accident,0.0,11.0,15.0,0 days 00:01:26.136000,0 days 00:01:25.337000,,2014,11,Hungarian Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,22.0,R,19.0,,Accident,0.0,8.0,20.0,0 days 00:01:28.643000,,,2014,11,Hungarian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,1.0,1,5.0,0 days 01:24:36.556000,Finished,25.0,44.0,5.0,0 days 00:02:10.089000,0 days 00:02:08.989000,0 days 00:02:07.911000,2014,12,Belgian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,1.0,0 days 00:00:03.383000,Finished,18.0,44.0,1.0,0 days 00:02:07.130000,0 days 00:02:06.723000,0 days 00:02:05.591000,2014,12,Belgian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,3.0,3,6.0,0 days 00:00:28.032000,Finished,15.0,44.0,6.0,0 days 00:02:09.250000,0 days 00:02:08.451000,0 days 00:02:08.049000,2014,12,Belgian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,8.0,0 days 00:00:36.815000,Finished,12.0,44.0,8.0,0 days 00:02:09.885000,0 days 00:02:08.646000,0 days 00:02:08.780000,2014,12,Belgian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,5.0,5,3.0,0 days 00:00:52.196000,Finished,10.0,44.0,3.0,0 days 00:02:10.105000,0 days 00:02:08.868000,0 days 00:02:07.717000,2014,12,Belgian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,6.0,6,10.0,0 days 00:00:54.580000,Finished,8.0,44.0,10.0,0 days 00:02:10.529000,0 days 00:02:09.272000,0 days 00:02:09.776000,2014,12,Belgian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,7.0,7,4.0,0 days 00:01:01.162000,Finished,6.0,44.0,4.0,0 days 00:02:10.197000,0 days 00:02:08.450000,0 days 00:02:07.786000,2014,12,Belgian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,13.0,0 days 00:01:04.293000,Finished,4.0,44.0,13.0,0 days 00:02:10.666000,0 days 00:02:10.084000,,2014,12,Belgian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,9.0,9,11.0,0 days 00:01:05.347000,Finished,2.0,44.0,11.0,0 days 00:02:10.445000,0 days 00:02:09.377000,,2014,12,Belgian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,10.0,10,18.0,0 days 00:01:05.697000,Finished,1.0,44.0,18.0,0 days 00:02:11.267000,,,2014,12,Belgian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,11.0,11,12.0,0 days 00:01:11.920000,Finished,0.0,44.0,12.0,0 days 00:02:09.811000,0 days 00:02:09.805000,,2014,12,Belgian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,12.0,12,7.0,0 days 00:01:14.262000,Finished,0.0,44.0,7.0,0 days 00:02:11.081000,0 days 00:02:08.901000,0 days 00:02:08.679000,2014,12,Belgian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,13.0,13,9.0,0 days 00:01:15.975000,Finished,0.0,44.0,9.0,0 days 00:02:08.403000,0 days 00:02:08.833000,0 days 00:02:09.178000,2014,12,Belgian Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,14.0,14,14.0,0 days 00:01:22.447000,Finished,0.0,44.0,14.0,0 days 00:02:11.051000,0 days 00:02:10.238000,,2014,12,Belgian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,15.0,15,20.0,0 days 00:01:30.825000,Finished,0.0,44.0,20.0,0 days 00:02:13.414000,,,2014,12,Belgian Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,16.0,16,19.0,,+1 Lap,0.0,43.0,19.0,0 days 00:02:12.566000,,,2014,12,Belgian Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,17.0,17,22.0,,+1 Lap,0.0,43.0,22.0,0 days 00:02:14.438000,,,2014,12,Belgian Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,18.0,18,16.0,,Gearbox,0.0,39.0,16.0,0 days 00:02:11.051000,0 days 00:02:12.470000,,2014,12,Belgian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,19.0,R,2.0,,Retired,0.0,38.0,2.0,0 days 00:02:07.280000,0 days 00:02:06.609000,0 days 00:02:05.819000,2014,12,Belgian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,20.0,R,15.0,,Retired,0.0,33.0,15.0,0 days 00:02:10.898000,0 days 00:02:11.087000,,2014,12,Belgian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,21.0,R,17.0,,Mechanical,0.0,1.0,17.0,0 days 00:02:11.261000,,,2014,12,Belgian Grand Prix
45,LOT,lotterer,Caterham,caterham,André,Lotterer,André Lotterer,22.0,R,21.0,,Power Unit,0.0,1.0,21.0,0 days 00:02:13.469000,,,2014,12,Belgian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:19:10.236000,Finished,25.0,53.0,1.0,0 days 00:01:25.363000,0 days 00:01:24.560000,0 days 00:01:24.109000,2014,13,Italian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,2.0,0 days 00:00:03.175000,Finished,18.0,53.0,2.0,0 days 00:01:25.493000,0 days 00:01:24.600000,0 days 00:01:24.383000,2014,13,Italian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,3.0,3,4.0,0 days 00:00:25.026000,Finished,15.0,53.0,4.0,0 days 00:01:25.528000,0 days 00:01:25.046000,0 days 00:01:24.865000,2014,13,Italian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,4.0,4,3.0,0 days 00:00:40.786000,Finished,12.0,53.0,3.0,0 days 00:01:26.012000,0 days 00:01:24.858000,0 days 00:01:24.697000,2014,13,Italian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,5.0,5,9.0,0 days 00:00:50.309000,Finished,10.0,53.0,9.0,0 days 00:01:26.721000,0 days 00:01:25.946000,0 days 00:01:25.709000,2014,13,Italian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,6.0,6,8.0,0 days 00:00:59.965000,Finished,8.0,53.0,8.0,0 days 00:01:26.631000,0 days 00:01:25.769000,0 days 00:01:25.436000,2014,13,Italian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,10.0,0 days 00:01:02.518000,Finished,6.0,53.0,10.0,0 days 00:01:26.569000,0 days 00:01:25.863000,0 days 00:01:25.944000,2014,13,Italian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,8.0,8,6.0,0 days 00:01:03.063000,Finished,4.0,53.0,6.0,0 days 00:01:26.328000,0 days 00:01:25.630000,0 days 00:01:25.379000,2014,13,Italian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,9.0,9,11.0,0 days 00:01:03.535000,Finished,2.0,53.0,12.0,0 days 00:01:26.689000,0 days 00:01:26.110000,,2014,13,Italian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,10.0,10,5.0,0 days 00:01:06.171000,Finished,1.0,53.0,5.0,0 days 00:01:26.337000,0 days 00:01:25.973000,0 days 00:01:25.314000,2014,13,Italian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,11.0,11,21.0,0 days 00:01:11.184000,Finished,0.0,53.0,11.0,0 days 00:01:26.261000,0 days 00:01:26.070000,,2014,13,Italian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,12.0,12,13.0,0 days 00:01:12.606000,Finished,0.0,53.0,14.0,0 days 00:01:26.371000,0 days 00:01:26.279000,,2014,13,Italian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,13.0,13,12.0,0 days 00:01:13.093000,Finished,0.0,53.0,13.0,0 days 00:01:26.140000,0 days 00:01:26.157000,,2014,13,Italian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,14.0,14,16.0,,+1 Lap,0.0,52.0,17.0,0 days 00:01:27.520000,,,2014,13,Italian Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,15.0,15,14.0,,+1 Lap,0.0,52.0,15.0,0 days 00:01:27.034000,0 days 00:01:26.588000,,2014,13,Italian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,16.0,16,17.0,,+1 Lap,0.0,52.0,18.0,0 days 00:01:27.632000,,,2014,13,Italian Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,17.0,17,18.0,,+1 Lap,0.0,52.0,19.0,0 days 00:01:27.671000,,,2014,13,Italian Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,18.0,18,19.0,,+1 Lap,0.0,52.0,20.0,0 days 00:01:27.738000,,,2014,13,Italian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,19.0,19,15.0,,+2 Laps,0.0,51.0,16.0,0 days 00:01:26.999000,0 days 00:01:26.692000,,2014,13,Italian Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,20.0,20,22.0,,+2 Laps,0.0,51.0,22.0,0 days 00:01:28.562000,,,2014,13,Italian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,21.0,R,7.0,,Engine,0.0,28.0,7.0,0 days 00:01:26.514000,0 days 00:01:25.525000,0 days 00:01:25.430000,2014,13,Italian Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,22.0,R,20.0,,Accident,0.0,5.0,21.0,0 days 00:01:28.247000,,,2014,13,Italian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 02:00:04.795000,Finished,25.0,60.0,1.0,0 days 00:01:46.921000,0 days 00:01:46.287000,0 days 00:01:45.681000,2014,14,Singapore Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,2.0,2,4.0,0 days 00:00:13.534000,Finished,18.0,60.0,4.0,0 days 00:01:47.476000,0 days 00:01:46.586000,0 days 00:01:45.902000,2014,14,Singapore Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,3.0,0 days 00:00:14.273000,Finished,15.0,60.0,3.0,0 days 00:01:47.488000,0 days 00:01:46.493000,0 days 00:01:45.854000,2014,14,Singapore Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,4.0,4,5.0,0 days 00:00:15.389000,Finished,12.0,60.0,5.0,0 days 00:01:46.889000,0 days 00:01:46.328000,0 days 00:01:45.907000,2014,14,Singapore Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,5.0,5,6.0,0 days 00:00:42.161000,Finished,10.0,60.0,6.0,0 days 00:01:47.615000,0 days 00:01:46.472000,0 days 00:01:46,2014,14,Singapore Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,6.0,6,12.0,0 days 00:00:56.801000,Finished,8.0,60.0,12.0,0 days 00:01:47.407000,0 days 00:01:46.989000,,2014,14,Singapore Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,15.0,0 days 00:00:59.038000,Finished,6.0,60.0,15.0,0 days 00:01:48.143000,0 days 00:01:47.575000,,2014,14,Singapore Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,8.0,8,7.0,0 days 00:01:00.641000,Finished,4.0,60.0,7.0,0 days 00:01:46.685000,0 days 00:01:46.359000,0 days 00:01:46.170000,2014,14,Singapore Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,9.0,9,13.0,0 days 00:01:01.661000,Finished,2.0,60.0,13.0,0 days 00:01:47.370000,0 days 00:01:47.308000,,2014,14,Singapore Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,10.0,10,9.0,0 days 00:01:02.230000,Finished,1.0,60.0,9.0,0 days 00:01:47.976000,0 days 00:01:46.700000,0 days 00:01:46.250000,2014,14,Singapore Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,11.0,11,8.0,0 days 00:01:05.065000,Finished,0.0,60.0,8.0,0 days 00:01:47.196000,0 days 00:01:46.622000,0 days 00:01:46.187000,2014,14,Singapore Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,12.0,12,18.0,0 days 00:01:06.915000,Finished,0.0,60.0,18.0,0 days 00:01:49.063000,,,2014,14,Singapore Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,13.0,13,16.0,0 days 00:01:08.029000,Finished,0.0,60.0,16.0,0 days 00:01:47.862000,0 days 00:01:47.812000,,2014,14,Singapore Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,14.0,14,10.0,0 days 00:01:12.008000,Finished,0.0,60.0,10.0,0 days 00:01:47.656000,0 days 00:01:46.926000,0 days 00:01:47.362000,2014,14,Singapore Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,15.0,15,22.0,0 days 00:01:34.188000,Finished,0.0,60.0,22.0,0 days 00:01:52.287000,,,2014,14,Singapore Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,16.0,16,19.0,0 days 00:01:34.543000,Finished,0.0,60.0,19.0,0 days 00:01:49.440000,,,2014,14,Singapore Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,17.0,17,21.0,,+1 Lap,0.0,59.0,21.0,0 days 00:01:50.473000,,,2014,14,Singapore Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,18.0,R,11.0,,Retired,0.0,52.0,11.0,0 days 00:01:47.161000,0 days 00:01:46.943000,,2014,14,Singapore Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,19.0,R,17.0,,Water pressure,0.0,40.0,17.0,0 days 00:01:48.324000,,,2014,14,Singapore Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,20.0,R,14.0,,Electrical,0.0,17.0,14.0,0 days 00:01:47.970000,0 days 00:01:47.333000,,2014,14,Singapore Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,21.0,R,2.0,,Electrical,0.0,13.0,2.0,0 days 00:01:47.244000,0 days 00:01:45.825000,0 days 00:01:45.688000,2014,14,Singapore Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,22.0,W,20.0,,Power Unit,0.0,0.0,20.0,0 days 00:01:50.405000,,,2014,14,Singapore Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,2.0,0 days 01:51:43.021000,Finished,25.0,44.0,2.0,0 days 00:01:33.611000,0 days 00:01:32.982000,0 days 00:01:32.703000,2014,15,Japanese Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,1.0,0 days 00:00:09.180000,Finished,18.0,44.0,1.0,0 days 00:01:33.671000,0 days 00:01:32.950000,0 days 00:01:32.506000,2014,15,Japanese Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,3.0,3,9.0,0 days 00:00:29.122000,Finished,15.0,44.0,9.0,0 days 00:01:35.517000,0 days 00:01:34.784000,0 days 00:01:34.432000,2014,15,Japanese Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,4.0,4,6.0,0 days 00:00:38.818000,Finished,12.0,44.0,6.0,0 days 00:01:35.593000,0 days 00:01:34.466000,0 days 00:01:34.075000,2014,15,Japanese Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,5.0,5,8.0,0 days 00:01:07.550000,Finished,10.0,44.0,8.0,0 days 00:01:35.150000,0 days 00:01:34.648000,0 days 00:01:34.317000,2014,15,Japanese Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,6.0,6,3.0,0 days 00:01:53.773000,Finished,8.0,44.0,3.0,0 days 00:01:34.301000,0 days 00:01:33.443000,0 days 00:01:33.128000,2014,15,Japanese Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,7.0,7,4.0,0 days 00:01:55.126000,Finished,6.0,44.0,4.0,0 days 00:01:34.483000,0 days 00:01:33.551000,0 days 00:01:33.527000,2014,15,Japanese Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,8.0,8,13.0,0 days 00:01:55.948000,Finished,4.0,44.0,14.0,0 days 00:01:35,0 days 00:01:35.099000,,2014,15,Japanese Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,9.0,9,20.0,0 days 00:02:07.638000,Finished,2.0,44.0,11.0,0 days 00:01:35.155000,0 days 00:01:34.984000,,2014,15,Japanese Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,10.0,10,11.0,,+1 Lap,1.0,43.0,12.0,0 days 00:01:35.439000,0 days 00:01:35.089000,,2014,15,Japanese Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,11.0,11,12.0,,+1 Lap,0.0,43.0,13.0,0 days 00:01:35.210000,0 days 00:01:35.092000,,2014,15,Japanese Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,12.0,12,10.0,,+1 Lap,0.0,43.0,10.0,0 days 00:01:34.984000,0 days 00:01:34.771000,0 days 00:01:34.548000,2014,15,Japanese Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,13.0,13,15.0,,+1 Lap,0.0,43.0,16.0,0 days 00:01:35.308000,0 days 00:01:35.681000,,2014,15,Japanese Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,14.0,14,7.0,,+1 Lap,0.0,43.0,7.0,0 days 00:01:34.930000,0 days 00:01:34.229000,0 days 00:01:34.242000,2014,15,Japanese Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,15.0,15,16.0,,+1 Lap,0.0,43.0,18.0,0 days 00:01:35.984000,,,2014,15,Japanese Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,16.0,16,22.0,,+1 Lap,0.0,43.0,17.0,0 days 00:01:35.917000,,,2014,15,Japanese Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,17.0,17,17.0,,+1 Lap,0.0,43.0,19.0,0 days 00:01:36.813000,,,2014,15,Japanese Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,18.0,18,21.0,,+1 Lap,0.0,43.0,22.0,0 days 00:01:37.481000,,,2014,15,Japanese Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,19.0,19,19.0,,+1 Lap,0.0,43.0,21.0,0 days 00:01:37.015000,,,2014,15,Japanese Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,20.0,20,18.0,,Accident,0.0,41.0,20.0,0 days 00:01:36.943000,,,2014,15,Japanese Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,21.0,21,14.0,,Accident,0.0,40.0,15.0,0 days 00:01:35.736000,0 days 00:01:35.364000,,2014,15,Japanese Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,22.0,R,5.0,,Electronics,0.0,2.0,5.0,0 days 00:01:34.497000,0 days 00:01:33.675000,0 days 00:01:33.740000,2014,15,Japanese Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:31:50.744000,Finished,25.0,53.0,1.0,0 days 00:01:38.759000,0 days 00:01:38.338000,0 days 00:01:38.513000,2014,16,Russian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,2.0,0 days 00:00:13.657000,Finished,18.0,53.0,2.0,0 days 00:01:39.076000,0 days 00:01:38.606000,0 days 00:01:38.713000,2014,16,Russian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,3.0,3,3.0,0 days 00:00:17.425000,Finished,15.0,53.0,3.0,0 days 00:01:39.125000,0 days 00:01:38.971000,0 days 00:01:38.920000,2014,16,Russian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,4.0,4,4.0,0 days 00:00:30.234000,Finished,12.0,53.0,4.0,0 days 00:01:39.560000,0 days 00:01:39.381000,0 days 00:01:39.121000,2014,16,Russian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,5.0,5,11.0,0 days 00:00:53.616000,Finished,10.0,53.0,6.0,0 days 00:01:39.735000,0 days 00:01:39.022000,0 days 00:01:39.629000,2014,16,Russian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,6.0,6,7.0,0 days 00:01:00.016000,Finished,8.0,53.0,8.0,0 days 00:01:40.255000,0 days 00:01:39.786000,0 days 00:01:39.709000,2014,16,Russian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,7.0,7,6.0,0 days 00:01:01.812000,Finished,6.0,53.0,7.0,0 days 00:01:40.519000,0 days 00:01:39.666000,0 days 00:01:39.635000,2014,16,Russian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,8.0,8,10.0,0 days 00:01:06.185000,Finished,4.0,53.0,11.0,0 days 00:01:40.382000,0 days 00:01:40.052000,,2014,16,Russian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,9.0,9,8.0,0 days 00:01:18.877000,Finished,2.0,53.0,9.0,0 days 00:01:40.098000,0 days 00:01:39.838000,0 days 00:01:39.771000,2014,16,Russian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,10.0,10,12.0,0 days 00:01:20.067000,Finished,1.0,53.0,13.0,0 days 00:01:40.723000,0 days 00:01:40.163000,,2014,16,Russian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,11.0,11,18.0,0 days 00:01:20.877000,Finished,0.0,53.0,18.0,0 days 00:01:43.064000,,,2014,16,Russian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,12.0,12,17.0,0 days 00:01:21.309000,Finished,0.0,53.0,12.0,0 days 00:01:40.273000,0 days 00:01:40.058000,,2014,16,Russian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,13.0,13,9.0,0 days 00:01:37.295000,Finished,0.0,53.0,10.0,0 days 00:01:40.354000,0 days 00:01:39.929000,0 days 00:01:40.020000,2014,16,Russian Grand Prix
