Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,8.0,8,16.0,0 days 00:00:36.649000,Finished,4.0,44.0,16.0,0 days 00:01:45.823000,,,2017,12,Belgian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,9.0,9,9.0,0 days 00:00:38.154000,Finished,2.0,44.0,9.0,0 days 00:01:45.277000,0 days 00:01:45.006000,0 days 00:01:45.369000,2017,12,Belgian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,10.0,10,13.0,0 days 00:00:39.447000,Finished,1.0,44.0,14.0,0 days 00:01:45.374000,0 days 00:01:45.439000,,2017,12,Belgian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,11.0,11,15.0,0 days 00:00:48.999000,Finished,0.0,44.0,18.0,0 days 00:01:46.915000,,,2017,12,Belgian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,12.0,12,19.0,0 days 00:00:49.940000,Finished,0.0,44.0,17.0,0 days 00:01:46.028000,,,2017,12,Belgian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,13.0,13,14.0,0 days 00:00:53.239000,Finished,0.0,44.0,10.0,0 days 00:01:45.447000,0 days 00:01:44.685000,,2017,12,Belgian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,14.0,14,20.0,0 days 00:00:57.078000,Finished,0.0,44.0,15.0,0 days 00:01:45.441000,,,2017,12,Belgian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,15.0,15,12.0,0 days 00:01:07.262000,Finished,0.0,44.0,13.0,0 days 00:01:45.535000,0 days 00:01:45.400000,,2017,12,Belgian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,16.0,16,17.0,0 days 00:01:09.711000,Finished,0.0,44.0,19.0,0 days 00:01:47.214000,,,2017,12,Belgian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,17.0,17,8.0,,Gearbox,0.0,42.0,8.0,0 days 00:01:45.591000,0 days 00:01:44.894000,0 days 00:01:45.244000,2017,12,Belgian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,18.0,R,10.0,,Engine,0.0,25.0,11.0,0 days 00:01:45.668000,0 days 00:01:45.090000,,2017,12,Belgian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,19.0,R,5.0,,Engine,0.0,7.0,5.0,0 days 00:01:44.535000,0 days 00:01:43.940000,0 days 00:01:43.380000,2017,12,Belgian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,20.0,R,18.0,,Collision,0.0,2.0,20.0,0 days 00:01:47.679000,,,2017,12,Belgian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:15:32.312000,Finished,25.0,53.0,1.0,0 days 00:01:36.009000,0 days 00:01:34.660000,0 days 00:01:35.554000,2017,13,Italian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,2.0,2,4.0,0 days 00:00:04.471000,Finished,18.0,53.0,6.0,0 days 00:01:35.716000,0 days 00:01:35.396000,0 days 00:01:37.833000,2017,13,Italian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,6.0,0 days 00:00:36.317000,Finished,15.0,53.0,8.0,0 days 00:01:37.198000,0 days 00:01:36.223000,0 days 00:01:38.064000,2017,13,Italian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,4.0,4,16.0,0 days 00:00:40.335000,Finished,12.0,53.0,3.0,0 days 00:01:38.304000,0 days 00:01:37.313000,0 days 00:01:36.841000,2017,13,Italian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,5.0,5,5.0,0 days 00:01:00.082000,Finished,10.0,53.0,7.0,0 days 00:01:38.235000,0 days 00:01:37.031000,0 days 00:01:37.987000,2017,13,Italian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,6.0,6,3.0,0 days 00:01:11.528000,Finished,8.0,53.0,5.0,0 days 00:01:38.775000,0 days 00:01:37.580000,0 days 00:01:37.719000,2017,13,Italian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,7.0,7,2.0,0 days 00:01:14.156000,Finished,6.0,53.0,4.0,0 days 00:01:37.653000,0 days 00:01:37.002000,0 days 00:01:37.032000,2017,13,Italian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,8.0,8,7.0,0 days 00:01:14.834000,Finished,4.0,53.0,9.0,0 days 00:01:38.338000,0 days 00:01:37.456000,0 days 00:01:38.251000,2017,13,Italian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,9.0,9,10.0,0 days 00:01:15.276000,Finished,2.0,53.0,11.0,0 days 00:01:38.511000,0 days 00:01:37.582000,,2017,13,Italian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,10.0,10,13.0,,+1 Lap,1.0,52.0,2.0,0 days 00:01:37.344000,0 days 00:01:36.113000,0 days 00:01:36.702000,2017,13,Italian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,11.0,11,9.0,,+1 Lap,0.0,52.0,16.0,0 days 00:01:40.489000,,,2017,13,Italian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,12.0,12,8.0,,+1 Lap,0.0,52.0,14.0,0 days 00:01:39.183000,0 days 00:01:38.245000,,2017,13,Italian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,13.0,13,14.0,,+1 Lap,0.0,52.0,12.0,0 days 00:01:39.242000,0 days 00:01:38.059000,,2017,13,Italian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,14.0,14,15.0,,+1 Lap,0.0,52.0,15.0,0 days 00:01:39.788000,0 days 00:01:38.526000,,2017,13,Italian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,15.0,15,20.0,,+1 Lap,0.0,52.0,20.0,0 days 00:01:43.355000,,,2017,13,Italian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,16.0,16,12.0,,+2 Laps,0.0,51.0,19.0,0 days 00:01:41.875000,,,2017,13,Italian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,17.0,17,19.0,,Gearbox,0.0,50.0,13.0,0 days 00:01:39.134000,0 days 00:01:38.202000,,2017,13,Italian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,18.0,18,11.0,,Gearbox,0.0,49.0,18.0,0 days 00:01:41.732000,,,2017,13,Italian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,19.0,R,18.0,,Engine,0.0,33.0,10.0,0 days 00:01:38.767000,0 days 00:01:37.471000,0 days 00:01:39.157000,2017,13,Italian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,20.0,R,17.0,,Engine,0.0,29.0,17.0,0 days 00:01:40.646000,,,2017,13,Italian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,5.0,0 days 02:03:23.544000,Finished,25.0,58.0,5.0,0 days 00:01:42.455000,0 days 00:01:40.577000,0 days 00:01:40.126000,2017,14,Singapore Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,2.0,2,3.0,0 days 00:00:04.507000,Finished,18.0,58.0,3.0,0 days 00:01:42.063000,0 days 00:01:40.385000,0 days 00:01:39.840000,2017,14,Singapore Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,3.0,3,6.0,0 days 00:00:08.800000,Finished,15.0,58.0,6.0,0 days 00:01:43.137000,0 days 00:01:41.409000,0 days 00:01:40.810000,2017,14,Singapore Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,4.0,4,10.0,0 days 00:00:22.822000,Finished,12.0,58.0,10.0,0 days 00:01:42.176000,0 days 00:01:41.826000,0 days 00:01:42.056000,2017,14,Singapore Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,5.0,5,12.0,0 days 00:00:25.359000,Finished,10.0,58.0,12.0,0 days 00:01:43.594000,0 days 00:01:42.246000,,2017,14,Singapore Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,6.0,6,11.0,0 days 00:00:27.259000,Finished,8.0,58.0,11.0,0 days 00:01:42.472000,0 days 00:01:42.107000,,2017,14,Singapore Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,7.0,7,9.0,0 days 00:00:30.388000,Finished,6.0,58.0,9.0,0 days 00:01:42.222000,0 days 00:01:41.227000,0 days 00:01:41.398000,2017,14,Singapore Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,8.0,8,18.0,0 days 00:00:41.696000,Finished,4.0,58.0,18.0,0 days 00:01:44.728000,,,2017,14,Singapore Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,9.0,9,15.0,0 days 00:00:43.282000,Finished,2.0,58.0,15.0,0 days 00:01:43.627000,0 days 00:01:43.883000,,2017,14,Singapore Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,10.0,10,14.0,0 days 00:00:44.795000,Finished,1.0,58.0,14.0,0 days 00:01:43.626000,0 days 00:01:42.760000,,2017,14,Singapore Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,11.0,11,17.0,0 days 00:00:46.536000,Finished,0.0,58.0,17.0,0 days 00:01:44.014000,,,2017,14,Singapore Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,12.0,12,19.0,,+2 Laps,0.0,56.0,19.0,0 days 00:01:45.059000,,,2017,14,Singapore Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,13.0,R,16.0,,Engine,0.0,50.0,16.0,0 days 00:01:43.756000,,,2017,14,Singapore Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,14.0,R,7.0,,Engine,0.0,48.0,7.0,0 days 00:01:42.586000,0 days 00:01:41.277000,0 days 00:01:41.013000,2017,14,Singapore Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,R,20.0,,Accident,0.0,35.0,20.0,0 days 00:01:45.570000,,,2017,14,Singapore Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,16.0,R,13.0,,Accident,0.0,10.0,13.0,0 days 00:01:42.544000,0 days 00:01:42.338000,,2017,14,Singapore Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,17.0,R,8.0,,Collision damage,0.0,8.0,8.0,0 days 00:01:42.086000,0 days 00:01:41.442000,0 days 00:01:41.179000,2017,14,Singapore Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,18.0,R,1.0,,Accident,0.0,0.0,1.0,0 days 00:01:43.336000,0 days 00:01:40.529000,0 days 00:01:39.491000,2017,14,Singapore Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,19.0,R,2.0,,Accident,0.0,0.0,2.0,0 days 00:01:42.010000,0 days 00:01:40.332000,0 days 00:01:39.814000,2017,14,Singapore Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,20.0,R,4.0,,Accident,0.0,0.0,4.0,0 days 00:01:43.328000,0 days 00:01:40.525000,0 days 00:01:40.069000,2017,14,Singapore Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,1.0,1,3.0,0 days 01:30:01.290000,Finished,25.0,56.0,3.0,0 days 00:01:31.920000,0 days 00:01:30.931000,0 days 00:01:30.541000,2017,15,Malaysian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,1.0,0 days 00:00:12.770000,Finished,18.0,56.0,1.0,0 days 00:01:31.605000,0 days 00:01:30.977000,0 days 00:01:30.076000,2017,15,Malaysian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,4.0,0 days 00:00:22.519000,Finished,15.0,56.0,4.0,0 days 00:01:32.416000,0 days 00:01:31.061000,0 days 00:01:30.595000,2017,15,Malaysian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,20.0,0 days 00:00:37.362000,Finished,12.0,56.0,20.0,,,,2017,15,Malaysian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,5.0,5,5.0,0 days 00:00:56.021000,Finished,10.0,56.0,5.0,0 days 00:01:32.254000,0 days 00:01:30.803000,0 days 00:01:30.758000,2017,15,Malaysian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,6.0,6,9.0,0 days 00:01:18.630000,Finished,8.0,56.0,9.0,0 days 00:01:32.768000,0 days 00:01:31.484000,0 days 00:01:31.658000,2017,15,Malaysian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,7.0,7,7.0,,+1 Lap,6.0,55.0,7.0,0 days 00:01:32.838000,0 days 00:01:31.848000,0 days 00:01:31.582000,2017,15,Malaysian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,8.0,8,13.0,,+1 Lap,4.0,55.0,13.0,0 days 00:01:33,0 days 00:01:32.307000,,2017,15,Malaysian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,11.0,,+1 Lap,2.0,55.0,11.0,0 days 00:01:32.267000,0 days 00:01:32.034000,,2017,15,Malaysian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,10.0,10,6.0,,+1 Lap,1.0,55.0,6.0,0 days 00:01:32.527000,0 days 00:01:31.651000,0 days 00:01:31.478000,2017,15,Malaysian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,11.0,11,10.0,,+1 Lap,0.0,55.0,10.0,0 days 00:01:33.049000,0 days 00:01:32.010000,0 days 00:01:31.704000,2017,15,Malaysian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,12.0,12,17.0,,+1 Lap,0.0,55.0,17.0,0 days 00:01:33.434000,,,2017,15,Malaysian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,13.0,13,16.0,,+1 Lap,0.0,55.0,16.0,0 days 00:01:33.308000,,,2017,15,Malaysian Grand Prix
10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,Pierre Gasly,14.0,14,15.0,,+1 Lap,0.0,55.0,15.0,0 days 00:01:32.547000,0 days 00:01:32.558000,,2017,15,Malaysian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,15.0,15,12.0,,+1 Lap,0.0,55.0,12.0,0 days 00:01:32.576000,0 days 00:01:32.100000,,2017,15,Malaysian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,16.0,16,8.0,,+1 Lap,0.0,55.0,8.0,0 days 00:01:32.586000,0 days 00:01:31.778000,0 days 00:01:31.607000,2017,15,Malaysian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,17.0,17,18.0,,+1 Lap,0.0,55.0,18.0,0 days 00:01:33.483000,,,2017,15,Malaysian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,18.0,18,19.0,,+2 Laps,0.0,54.0,19.0,0 days 00:01:33.970000,,,2017,15,Malaysian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,19.0,R,14.0,,Engine,0.0,29.0,14.0,0 days 00:01:32.650000,0 days 00:01:32.402000,,2017,15,Malaysian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,20.0,R,0.0,,Battery,0.0,0.0,2.0,0 days 00:01:32.259000,0 days 00:01:30.926000,0 days 00:01:30.121000,2017,15,Malaysian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:27:31.194000,Finished,25.0,53.0,1.0,0 days 00:01:29.047000,0 days 00:01:27.819000,0 days 00:01:27.319000,2017,16,Japanese Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,2.0,2,4.0,0 days 00:00:01.211000,Finished,18.0,53.0,5.0,0 days 00:01:29.181000,0 days 00:01:28.747000,0 days 00:01:28.332000,2017,16,Japanese Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,3.0,0 days 00:00:09.679000,Finished,15.0,53.0,4.0,0 days 00:01:29.475000,0 days 00:01:28.935000,0 days 00:01:28.306000,2017,16,Japanese Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,4.0,4,6.0,0 days 00:00:10.580000,Finished,12.0,53.0,2.0,0 days 00:01:29.332000,0 days 00:01:28.543000,0 days 00:01:27.651000,2017,16,Japanese Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,5.0,5,10.0,0 days 00:00:32.622000,Finished,10.0,53.0,6.0,0 days 00:01:29.163000,0 days 00:01:29.079000,0 days 00:01:28.498000,2017,16,Japanese Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,6.0,6,5.0,0 days 00:01:07.788000,Finished,8.0,53.0,7.0,0 days 00:01:30.115000,0 days 00:01:29.199000,0 days 00:01:29.111000,2017,16,Japanese Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,7.0,0 days 00:01:11.424000,Finished,6.0,53.0,8.0,0 days 00:01:29.696000,0 days 00:01:29.343000,0 days 00:01:29.260000,2017,16,Japanese Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,8.0,8,12.0,0 days 00:01:28.953000,Finished,4.0,53.0,13.0,0 days 00:01:30.774000,0 days 00:01:29.972000,,2017,16,Japanese Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,9.0,9,13.0,0 days 00:01:29.883000,Finished,2.0,53.0,16.0,0 days 00:01:30.849000,,,2017,16,Japanese Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,10.0,10,8.0,,+1 Lap,1.0,52.0,9.0,0 days 00:01:30.352000,0 days 00:01:29.687000,0 days 00:01:29.480000,2017,16,Japanese Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,11.0,11,20.0,,+1 Lap,0.0,52.0,10.0,0 days 00:01:30.525000,0 days 00:01:29.749000,0 days 00:01:30.687000,2017,16,Japanese Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,12.0,12,18.0,,+1 Lap,0.0,52.0,14.0,0 days 00:01:30.516000,0 days 00:01:30.022000,,2017,16,Japanese Grand Prix
10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,Pierre Gasly,13.0,13,14.0,,+1 Lap,0.0,52.0,17.0,0 days 00:01:31.317000,,,2017,16,Japanese Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,14.0,14,9.0,,+1 Lap,0.0,52.0,11.0,0 days 00:01:30.654000,0 days 00:01:29.778000,,2017,16,Japanese Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,15.0,15,17.0,,+2 Laps,0.0,51.0,20.0,0 days 00:01:31.885000,,,2017,16,Japanese Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,16.0,R,15.0,,Wheel,0.0,45.0,18.0,0 days 00:01:31.409000,,,2017,16,Japanese Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,17.0,R,11.0,,Front wing,0.0,40.0,12.0,0 days 00:01:30.252000,0 days 00:01:29.879000,,2017,16,Japanese Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,18.0,R,16.0,,Accident,0.0,7.0,19.0,0 days 00:01:31.597000,,,2017,16,Japanese Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,19.0,R,2.0,,Spark plugs,0.0,4.0,3.0,0 days 00:01:29.352000,0 days 00:01:28.225000,0 days 00:01:27.791000,2017,16,Japanese Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,20.0,R,19.0,,Accident,0.0,0.0,15.0,0 days 00:01:30.565000,0 days 00:01:30.413000,,2017,16,Japanese Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:33:50.991000,Finished,25.0,56.0,1.0,0 days 00:01:34.822000,0 days 00:01:33.437000,0 days 00:01:33.108000,2017,17,United States Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,2.0,2,2.0,0 days 00:00:10.143000,Finished,18.0,56.0,2.0,0 days 00:01:35.420000,0 days 00:01:34.103000,0 days 00:01:33.347000,2017,17,United States Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,3.0,3,5.0,0 days 00:00:15.779000,Finished,15.0,56.0,5.0,0 days 00:01:35.649000,0 days 00:01:33.840000,0 days 00:01:33.577000,2017,17,United States Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,4.0,4,16.0,0 days 00:00:16.768000,Finished,12.0,56.0,6.0,0 days 00:01:34.899000,0 days 00:01:34.716000,0 days 00:01:33.658000,2017,17,United States Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,5.0,5,3.0,0 days 00:00:34.967000,Finished,10.0,56.0,3.0,0 days 00:01:35.309000,0 days 00:01:33.769000,0 days 00:01:33.568000,2017,17,United States Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,6.0,6,6.0,0 days 00:01:30.980000,Finished,8.0,56.0,7.0,0 days 00:01:35.849000,0 days 00:01:35.113000,0 days 00:01:34.647000,2017,17,United States Grand Prix
55,SAI,sainz,Renault,renault,Carlos,Sainz,Carlos Sainz,7.0,7,7.0,0 days 00:01:32.944000,Finished,6.0,56.0,8.0,0 days 00:01:35.517000,0 days 00:01:34.899000,0 days 00:01:34.852000,2017,17,United States Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,9.0,,+1 Lap,4.0,55.0,10.0,0 days 00:01:36.358000,0 days 00:01:34.789000,0 days 00:01:35.148000,2017,17,United States Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,10.0,,+1 Lap,2.0,55.0,11.0,0 days 00:01:35.603000,0 days 00:01:35.155000,,2017,17,United States Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,10.0,10,11.0,,+1 Lap,1.0,55.0,12.0,0 days 00:01:36.073000,0 days 00:01:35.529000,,2017,17,United States Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,11.0,11,15.0,,+1 Lap,0.0,55.0,17.0,0 days 00:01:36.868000,,,2017,17,United States Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,12.0,12,20.0,,+1 Lap,0.0,55.0,13.0,0 days 00:01:36.286000,0 days 00:01:35.641000,,2017,17,United States Grand Prix
39,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,Brendon Hartley,13.0,13,19.0,,+1 Lap,0.0,55.0,18.0,0 days 00:01:36.889000,,,2017,17,United States Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,14.0,14,12.0,,+1 Lap,0.0,55.0,14.0,0 days 00:01:36.835000,0 days 00:01:35.870000,,2017,17,United States Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,15,13.0,,+1 Lap,0.0,55.0,16.0,0 days 00:01:36.842000,,,2017,17,United States Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,16.0,16,17.0,,+1 Lap,0.0,55.0,20.0,0 days 00:01:37.394000,,,2017,17,United States Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,17.0,R,8.0,,Engine,0.0,24.0,9.0,0 days 00:01:35.712000,0 days 00:01:35.046000,0 days 00:01:35.007000,2017,17,United States Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,18.0,R,4.0,,Engine,0.0,14.0,4.0,0 days 00:01:35.991000,0 days 00:01:34.495000,0 days 00:01:33.577000,2017,17,United States Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,19.0,R,14.0,,Collision,0.0,5.0,19.0,0 days 00:01:37.179000,,,2017,17,United States Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,20.0,R,18.0,,Engine,0.0,3.0,15.0,0 days 00:01:35.740000,,,2017,17,United States Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,1.0,1,2.0,0 days 01:36:26.552000,Finished,25.0,71.0,2.0,0 days 00:01:17.630000,0 days 00:01:16.524000,0 days 00:01:16.574000,2017,18,Mexican Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,2.0,2,4.0,0 days 00:00:19.678000,Finished,18.0,71.0,4.0,0 days 00:01:17.578000,0 days 00:01:17.161000,0 days 00:01:16.958000,2017,18,Mexican Grand Prix
