Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,10.0,10,9.0,0 days 00:01:18.656000,Finished,1.0,53.0,9.0,0 days 00:01:23.259000,0 days 00:01:22.951000,0 days 00:01:22.836000,2016,14,Italian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,11.0,11,17.0,,+1 Lap,0.0,52.0,12.0,0 days 00:01:23.421000,0 days 00:01:23.092000,,2016,14,Italian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,12.0,12,14.0,,+1 Lap,0.0,52.0,15.0,0 days 00:01:23.666000,0 days 00:01:23.399000,,2016,14,Italian Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,13.0,13,10.0,,+1 Lap,0.0,52.0,10.0,0 days 00:01:23.386000,0 days 00:01:22.856000,0 days 00:01:23.184000,2016,14,Italian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,14.0,14,12.0,,+1 Lap,0.0,52.0,13.0,0 days 00:01:23.783000,0 days 00:01:23.273000,,2016,14,Italian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,15.0,15,15.0,,+1 Lap,0.0,52.0,16.0,0 days 00:01:23.661000,0 days 00:01:23.496000,,2016,14,Italian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,16.0,16,19.0,,+1 Lap,0.0,52.0,19.0,0 days 00:01:24.087000,,,2016,14,Italian Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,17.0,17,21.0,,+1 Lap,0.0,52.0,21.0,0 days 00:01:24.436000,,,2016,14,Italian Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,18.0,18,22.0,,+2 Laps,0.0,51.0,,,,,2016,14,Italian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,19.0,R,16.0,,Battery,0.0,36.0,17.0,0 days 00:01:23.825000,,,2016,14,Italian Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,20.0,R,13.0,,Oil leak,0.0,26.0,14.0,0 days 00:01:23.760000,0 days 00:01:23.315000,,2016,14,Italian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,21.0,R,20.0,,Collision damage,0.0,7.0,20.0,0 days 00:01:24.230000,,,2016,14,Italian Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,22.0,R,18.0,,Collision damage,0.0,6.0,18.0,0 days 00:01:23.956000,,,2016,14,Italian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:55:48.950000,Finished,25.0,61.0,1.0,0 days 00:01:45.316000,0 days 00:01:43.020000,0 days 00:01:42.584000,2016,15,Singapore Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,2.0,2,2.0,0 days 00:00:00.488000,Finished,18.0,61.0,2.0,0 days 00:01:44.255000,0 days 00:01:43.933000,0 days 00:01:43.115000,2016,15,Singapore Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,3.0,3,3.0,0 days 00:00:08.038000,Finished,15.0,61.0,3.0,0 days 00:01:45.167000,0 days 00:01:43.471000,0 days 00:01:43.288000,2016,15,Singapore Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,5.0,0 days 00:00:10.219000,Finished,12.0,61.0,5.0,0 days 00:01:44.964000,0 days 00:01:44.159000,0 days 00:01:43.540000,2016,15,Singapore Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,5.0,5,22.0,0 days 00:00:27.694000,Finished,10.0,61.0,22.0,0 days 00:01:49.116000,,,2016,15,Singapore Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,6.0,6,4.0,0 days 00:01:11.197000,Finished,8.0,61.0,4.0,0 days 00:01:45.036000,0 days 00:01:44.112000,0 days 00:01:43.328000,2016,15,Singapore Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,7.0,7,9.0,0 days 00:01:29.198000,Finished,6.0,61.0,9.0,0 days 00:01:45.373000,0 days 00:01:44.653000,0 days 00:01:44.553000,2016,15,Singapore Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,17.0,0 days 00:01:51.062000,Finished,4.0,61.0,10.0,0 days 00:01:45.204000,0 days 00:01:44.703000,0 days 00:01:44.582000,2016,15,Singapore Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,9.0,9,7.0,0 days 00:01:51.557000,Finished,2.0,61.0,7.0,0 days 00:01:45.291000,0 days 00:01:44.475000,0 days 00:01:44.469000,2016,15,Singapore Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,10.0,10,15.0,0 days 00:01:59.952000,Finished,1.0,61.0,17.0,0 days 00:01:46.825000,,,2016,15,Singapore Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,11.0,11,13.0,,+1 Lap,0.0,60.0,14.0,0 days 00:01:45.465000,0 days 00:01:45.593000,,2016,15,Singapore Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,12.0,12,11.0,,+1 Lap,0.0,60.0,12.0,0 days 00:01:46.056000,0 days 00:01:44.991000,,2016,15,Singapore Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,13.0,13,16.0,,+1 Lap,0.0,60.0,18.0,0 days 00:01:46.860000,,,2016,15,Singapore Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,14.0,14,6.0,,+1 Lap,0.0,60.0,6.0,0 days 00:01:45.499000,0 days 00:01:44.493000,0 days 00:01:44.197000,2016,15,Singapore Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,15.0,15,18.0,,+1 Lap,0.0,60.0,19.0,0 days 00:01:46.960000,,,2016,15,Singapore Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,16.0,16,19.0,,+1 Lap,0.0,60.0,20.0,0 days 00:01:47.667000,,,2016,15,Singapore Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,17.0,17,14.0,,+1 Lap,0.0,60.0,16.0,0 days 00:01:46.427000,0 days 00:01:47.827000,,2016,15,Singapore Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,18.0,18,21.0,,+2 Laps,0.0,59.0,21.0,0 days 00:01:48.296000,,,2016,15,Singapore Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,19.0,R,12.0,,Brakes,0.0,43.0,13.0,0 days 00:01:45.262000,0 days 00:01:45.144000,,2016,15,Singapore Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,20.0,R,10.0,,Overheating,0.0,35.0,11.0,0 days 00:01:46.086000,0 days 00:01:44.740000,,2016,15,Singapore Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,21.0,R,8.0,,Collision,0.0,0.0,8.0,0 days 00:01:46.081000,0 days 00:01:44.737000,0 days 00:01:44.479000,2016,15,Singapore Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,22.0,W,20.0,,Withdrew,0.0,0.0,15.0,0 days 00:01:45.609000,0 days 00:01:45.723000,,2016,15,Singapore Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,1.0,1,4.0,0 days 01:37:12.776000,Finished,25.0,56.0,4.0,0 days 00:01:35.079000,0 days 00:01:33.888000,0 days 00:01:33.467000,2016,16,Malaysian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,2.0,2,3.0,0 days 00:00:02.443000,Finished,18.0,56.0,3.0,0 days 00:01:35.443000,0 days 00:01:33.775000,0 days 00:01:33.420000,2016,16,Malaysian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,3.0,3,2.0,0 days 00:00:25.516000,Finished,15.0,56.0,2.0,0 days 00:01:34.460000,0 days 00:01:33.609000,0 days 00:01:33.264000,2016,16,Malaysian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,6.0,0 days 00:00:28.785000,Finished,12.0,56.0,6.0,0 days 00:01:34.556000,0 days 00:01:33.903000,0 days 00:01:33.632000,2016,16,Malaysian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,5.0,5,11.0,0 days 00:01:01.582000,Finished,10.0,56.0,11.0,0 days 00:01:35.166000,0 days 00:01:34.577000,,2016,16,Malaysian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,6.0,6,7.0,0 days 00:01:03.794000,Finished,8.0,56.0,7.0,0 days 00:01:35.068000,0 days 00:01:34.538000,0 days 00:01:34.319000,2016,16,Malaysian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,7.0,7,22.0,0 days 00:01:05.205000,Finished,6.0,56.0,22.0,0 days 00:01:37.155000,,,2016,16,Malaysian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,8.0,8,8.0,0 days 00:01:14.062000,Finished,4.0,56.0,8.0,0 days 00:01:34.827000,0 days 00:01:34.441000,0 days 00:01:34.489000,2016,16,Malaysian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,9.0,9,9.0,0 days 00:01:21.816000,Finished,2.0,56.0,9.0,0 days 00:01:35.267000,0 days 00:01:34.431000,0 days 00:01:34.518000,2016,16,Malaysian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,10.0,10,19.0,0 days 00:01:35.466000,Finished,1.0,56.0,19.0,0 days 00:01:35.999000,,,2016,16,Malaysian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,11.0,11,16.0,0 days 00:01:38.878000,Finished,0.0,56.0,16.0,0 days 00:01:35.605000,0 days 00:01:35.374000,,2016,16,Malaysian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,12.0,12,17.0,,+1 Lap,0.0,55.0,17.0,0 days 00:01:35.816000,,,2016,16,Malaysian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,13.0,13,10.0,,+1 Lap,0.0,55.0,10.0,0 days 00:01:35.267000,0 days 00:01:34.422000,0 days 00:01:34.671000,2016,16,Malaysian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,14.0,14,15.0,,+1 Lap,0.0,55.0,15.0,0 days 00:01:35.695000,0 days 00:01:35.369000,,2016,16,Malaysian Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,15.0,15,21.0,,+1 Lap,0.0,55.0,21.0,0 days 00:01:36.587000,,,2016,16,Malaysian Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,16.0,16,20.0,,+1 Lap,0.0,55.0,20.0,0 days 00:01:36.451000,,,2016,16,Malaysian Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,17.0,R,18.0,,Brakes,0.0,46.0,18.0,0 days 00:01:35.949000,,,2016,16,Malaysian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,18.0,R,1.0,,Engine,0.0,40.0,1.0,0 days 00:01:34.444000,0 days 00:01:33.046000,0 days 00:01:32.850000,2016,16,Malaysian Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,19.0,R,13.0,,Wheel nut,0.0,39.0,13.0,0 days 00:01:35.658000,0 days 00:01:35.097000,,2016,16,Malaysian Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,20.0,R,14.0,,Power loss,0.0,17.0,14.0,0 days 00:01:35.593000,0 days 00:01:35.277000,,2016,16,Malaysian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,21.0,R,12.0,,Brakes,0.0,7.0,12.0,0 days 00:01:35.400000,0 days 00:01:35.001000,,2016,16,Malaysian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,22.0,R,5.0,,Collision,0.0,0.0,5.0,0 days 00:01:34.557000,0 days 00:01:33.972000,0 days 00:01:33.584000,2016,16,Malaysian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:26:43.333000,Finished,25.0,53.0,1.0,0 days 00:01:31.858000,0 days 00:01:30.714000,0 days 00:01:30.647000,2016,17,Japanese Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,2.0,2,3.0,0 days 00:00:04.978000,Finished,18.0,53.0,5.0,0 days 00:01:32.487000,0 days 00:01:31.489000,0 days 00:01:31.178000,2016,17,Japanese Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,3.0,3,2.0,0 days 00:00:05.776000,Finished,15.0,53.0,2.0,0 days 00:01:32.218000,0 days 00:01:31.129000,0 days 00:01:30.660000,2016,17,Japanese Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,6.0,0 days 00:00:20.269000,Finished,12.0,53.0,4.0,0 days 00:01:31.659000,0 days 00:01:31.227000,0 days 00:01:31.028000,2016,17,Japanese Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,5.0,5,8.0,0 days 00:00:28.370000,Finished,10.0,53.0,3.0,0 days 00:01:31.674000,0 days 00:01:31.406000,0 days 00:01:30.949000,2016,17,Japanese Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,6.0,6,4.0,0 days 00:00:33.941000,Finished,8.0,53.0,6.0,0 days 00:01:32.538000,0 days 00:01:31.719000,0 days 00:01:31.240000,2016,17,Japanese Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,5.0,0 days 00:00:57.495000,Finished,6.0,53.0,7.0,0 days 00:01:32.682000,0 days 00:01:32.237000,0 days 00:01:31.961000,2016,17,Japanese Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,8.0,8,9.0,0 days 00:00:59.177000,Finished,4.0,53.0,9.0,0 days 00:01:32.448000,0 days 00:01:32.200000,0 days 00:01:32.142000,2016,17,Japanese Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,12.0,0 days 00:01:37.763000,Finished,2.0,53.0,12.0,0 days 00:01:32.562000,0 days 00:01:32.380000,,2016,17,Japanese Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,10.0,10,11.0,0 days 00:01:38.323000,Finished,1.0,53.0,11.0,0 days 00:01:32.383000,0 days 00:01:32.315000,,2016,17,Japanese Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,11.0,11,7.0,0 days 00:01:39.254000,Finished,0.0,53.0,8.0,0 days 00:01:32.458000,0 days 00:01:32.176000,0 days 00:01:31.961000,2016,17,Japanese Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,12.0,12,16.0,,+1 Lap,0.0,52.0,16.0,0 days 00:01:32.796000,0 days 00:01:32.807000,,2016,17,Japanese Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,13.0,13,13.0,,+1 Lap,0.0,52.0,13.0,0 days 00:01:32.645000,0 days 00:01:32.623000,,2016,17,Japanese Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,14.0,14,17.0,,+1 Lap,0.0,52.0,18.0,0 days 00:01:33.023000,,,2016,17,Japanese Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,15,18.0,,+1 Lap,0.0,52.0,19.0,0 days 00:01:33.222000,,,2016,17,Japanese Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,16.0,16,15.0,,+1 Lap,0.0,52.0,15.0,0 days 00:01:32.819000,0 days 00:01:32.689000,,2016,17,Japanese Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,17.0,17,14.0,,+1 Lap,0.0,52.0,14.0,0 days 00:01:32.789000,0 days 00:01:32.685000,,2016,17,Japanese Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,18.0,18,22.0,,+1 Lap,0.0,52.0,17.0,0 days 00:01:32.851000,,,2016,17,Japanese Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,19.0,19,19.0,,+1 Lap,0.0,52.0,20.0,0 days 00:01:33.332000,,,2016,17,Japanese Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,20.0,20,10.0,,+1 Lap,0.0,52.0,10.0,0 days 00:01:32.620000,0 days 00:01:32.155000,0 days 00:01:32.547000,2016,17,Japanese Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,21.0,21,20.0,,+1 Lap,0.0,52.0,21.0,0 days 00:01:33.353000,,,2016,17,Japanese Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,22.0,22,21.0,,+1 Lap,0.0,52.0,22.0,0 days 00:01:33.561000,,,2016,17,Japanese Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:38:12.618000,Finished,25.0,56.0,1.0,0 days 00:01:36.296000,0 days 00:01:36.450000,0 days 00:01:34.999000,2016,18,United States Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,2.0,0 days 00:00:04.520000,Finished,18.0,56.0,2.0,0 days 00:01:36.397000,0 days 00:01:36.351000,0 days 00:01:35.215000,2016,18,United States Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,3.0,0 days 00:00:19.692000,Finished,15.0,56.0,3.0,0 days 00:01:36.759000,0 days 00:01:36.255000,0 days 00:01:35.509000,2016,18,United States Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,6.0,0 days 00:00:43.134000,Finished,12.0,56.0,6.0,0 days 00:01:37.151000,0 days 00:01:36.462000,0 days 00:01:36.358000,2016,18,United States Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,5.0,5,12.0,0 days 00:01:33.953000,Finished,10.0,56.0,12.0,0 days 00:01:37.913000,0 days 00:01:37.417000,,2016,18,United States Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,6.0,6,10.0,0 days 00:01:36.124000,Finished,8.0,56.0,10.0,0 days 00:01:37.744000,0 days 00:01:37.175000,0 days 00:01:37.326000,2016,18,United States Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,7.0,7,9.0,,+1 Lap,6.0,55.0,9.0,0 days 00:01:37.402000,0 days 00:01:37.214000,0 days 00:01:37.269000,2016,18,United States Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,11.0,,+1 Lap,4.0,55.0,11.0,0 days 00:01:37.345000,0 days 00:01:37.353000,,2016,18,United States Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,9.0,9,19.0,,+1 Lap,2.0,55.0,19.0,0 days 00:01:38.327000,,,2016,18,United States Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,10.0,10,17.0,,+1 Lap,1.0,55.0,17.0,0 days 00:01:38.308000,,,2016,18,United States Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,11.0,11,13.0,,+1 Lap,0.0,55.0,13.0,0 days 00:01:37.844000,0 days 00:01:37.480000,,2016,18,United States Grand Prix
20,MAG,kevin_magnussen,Renault,renault,Kevin,Magnussen,Kevin Magnussen,12.0,12,18.0,,+1 Lap,0.0,55.0,18.0,0 days 00:01:38.317000,,,2016,18,United States Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,13.0,13,15.0,,+1 Lap,0.0,55.0,15.0,0 days 00:01:38.084000,0 days 00:01:37.935000,,2016,18,United States Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,14.0,14,16.0,,+1 Lap,0.0,55.0,16.0,0 days 00:01:38.040000,0 days 00:01:39.356000,,2016,18,United States Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,15.0,15,21.0,,+1 Lap,0.0,55.0,21.0,0 days 00:01:38.583000,,,2016,18,United States Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,16.0,16,8.0,,+1 Lap,0.0,55.0,8.0,0 days 00:01:37.456000,0 days 00:01:37.202000,0 days 00:01:37.116000,2016,18,United States Grand Prix
94,WEH,wehrlein,Manor Marussia,manor,Pascal,Wehrlein,Pascal Wehrlein,17.0,17,20.0,,+1 Lap,0.0,55.0,20.0,0 days 00:01:38.548000,,,2016,18,United States Grand Prix
31,OCO,ocon,Manor Marussia,manor,Esteban,Ocon,Esteban Ocon,18.0,18,22.0,,+2 Laps,0.0,54.0,22.0,0 days 00:01:38.806000,,,2016,18,United States Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,19.0,R,5.0,,Wheel,0.0,38.0,5.0,0 days 00:01:36.985000,0 days 00:01:36.584000,0 days 00:01:36.131000,2016,18,United States Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,20.0,R,4.0,,Gearbox,0.0,28.0,4.0,0 days 00:01:36.613000,0 days 00:01:36.857000,0 days 00:01:35.747000,2016,18,United States Grand Prix
21,GUT,gutierrez,Haas F1 Team,haas,Esteban,Gutiérrez,Esteban Gutiérrez,21.0,R,14.0,,Brakes,0.0,16.0,14.0,0 days 00:01:38.053000,0 days 00:01:37.773000,,2016,18,United States Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,22.0,R,7.0,,Collision,0.0,1.0,7.0,0 days 00:01:36.950000,0 days 00:01:36.626000,0 days 00:01:36.628000,2016,18,United States Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:40:31.402000,Finished,25.0,71.0,1.0,0 days 00:01:19.447000,0 days 00:01:19.137000,0 days 00:01:18.704000,2016,19,Mexican Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,2.0,0 days 00:00:08.354000,Finished,18.0,71.0,2.0,0 days 00:01:19.996000,0 days 00:01:19.761000,0 days 00:01:18.958000,2016,19,Mexican Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,4.0,0 days 00:00:20.858000,Finished,15.0,71.0,4.0,0 days 00:01:19.713000,0 days 00:01:19.553000,0 days 00:01:19.133000,2016,19,Mexican Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,4.0,4,3.0,0 days 00:00:21.323000,Finished,12.0,71.0,3.0,0 days 00:01:19.874000,0 days 00:01:18.972000,0 days 00:01:19.054000,2016,19,Mexican Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,5.0,5,7.0,0 days 00:00:27.313000,Finished,10.0,71.0,7.0,0 days 00:01:19.865000,0 days 00:01:19.385000,0 days 00:01:19.381000,2016,19,Mexican Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,6.0,6,6.0,0 days 00:00:49.376000,Finished,8.0,71.0,6.0,0 days 00:01:19.554000,0 days 00:01:19.936000,0 days 00:01:19.376000,2016,19,Mexican Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,7.0,7,5.0,0 days 00:00:58.891000,Finished,6.0,71.0,5.0,0 days 00:01:20.599000,0 days 00:01:19.769000,0 days 00:01:19.330000,2016,19,Mexican Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,8.0,8,8.0,0 days 00:01:05.612000,Finished,4.0,71.0,8.0,0 days 00:01:20.338000,0 days 00:01:19.958000,0 days 00:01:19.551000,2016,19,Mexican Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,9.0,0 days 00:01:16.206000,Finished,2.0,71.0,9.0,0 days 00:01:20.423000,0 days 00:01:20.151000,0 days 00:01:20.032000,2016,19,Mexican Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,10.0,10,12.0,0 days 00:01:16.798000,Finished,1.0,71.0,12.0,0 days 00:01:20.308000,0 days 00:01:20.287000,,2016,19,Mexican Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,11.0,11,15.0,,+1 Lap,0.0,70.0,15.0,0 days 00:01:21.062000,0 days 00:01:21.536000,,2016,19,Mexican Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,12.0,12,13.0,,+1 Lap,0.0,70.0,13.0,0 days 00:01:21.333000,0 days 00:01:20.673000,,2016,19,Mexican Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,13.0,13,11.0,,+1 Lap,0.0,70.0,11.0,0 days 00:01:20.552000,0 days 00:01:20.282000,,2016,19,Mexican Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,14.0,14,21.0,,+1 Lap,0.0,70.0,,,,,2016,19,Mexican Grand Prix
12,NAS,nasr,Sauber,sauber,Felipe,Nasr,Felipe Nasr,15.0,15,19.0,,+1 Lap,0.0,70.0,19.0,0 days 00:01:21.692000,,,2016,19,Mexican Grand Prix
